Frame,T,Caos_Original,Caos_Fenix,Ruido_Vibracional,Fluxo_Qiskit,q0_x,q0_y,q0_z,q0_S,q0_VR_Ganho,q0_Torque,q1_x,q1_y,q1_z,q1_S,q1_VR_Ganho,q1_Torque,q2_x,q2_y,q2_z,q2_S,q2_VR_Ganho,q2_Torque,q3_x,q3_y,q3_z,q3_S,q3_VR_Ganho,q3_Torque,q4_x,q4_y,q4_z,q4_S,q4_VR_Ganho,q4_Torque,q5_x,q5_y,q5_z,q5_S,q5_VR_Ganho,q5_Torque,q6_x,q6_y,q6_z,q6_S,q6_VR_Ganho,q6_Torque,q7_x,q7_y,q7_z,q7_S,q7_VR_Ganho,q7_Torque,q8_x,q8_y,q8_z,q8_S,q8_VR_Ganho,q8_Torque,q9_x,q9_y,q9_z,q9_S,q9_VR_Ganho,q9_Torque,q10_x,q10_y,q10_z,q10_S,q10_VR_Ganho,q10_Torque,q11_x,q11_y,q11_z,q11_S,q11_VR_Ganho,q11_Torque,q12_x,q12_y,q12_z,q12_S,q12_VR_Ganho,q12_Torque,q13_x,q13_y,q13_z,q13_S,q13_VR_Ganho,q13_Torque
697,34.85000000,4.97857143,2.48710000,0.00000000,0.05000000,16.02858071,9.44904743,-0.00000072,0.98408718,0.19700344,-0.16992844,10.63735743,15.26585016,-0.00000072,0.98461727,0.19118161,-0.15917180,11.87219363,14.32629262,-0.00000072,0.99685113,0.09724763,-0.01522949,5.07184571,17.90160833,-0.00000072,0.99753499,0.09372552,-0.01122037,-14.06904045,12.17636883,-0.00000072,0.98105630,0.23413766,-0.24239195,-16.94789274,7.68002440,-0.00000072,0.96252367,0.70470480,-1.50604132,-18.59915446,0.51908979,-0.00000072,0.98701899,0.16701216,-0.11647618,-14.23951776,-11.97694461,-0.00000072,0.96681430,0.54203706,-1.01614555,-7.24317658,-17.13885903,-0.00000072,0.97759478,0.28589357,-0.35306835,-3.48962382,-18.27625726,-0.00000072,0.98539060,0.18301535,-0.14438351,-4.86815209,-17.95807471,-0.00000072,0.99729919,0.09492432,-0.01257032,5.92861671,-17.63646131,-0.00000072,0.99434381,0.11142020,-0.03260750,18.41176614,-2.68552469,-0.00000072,0.97592594,0.31509319,-0.41977128,16.35415058,-8.87461288,-0.00000072,0.95765075,0.95483997,-2.33065786
698,34.90000000,4.98571429,2.48710000,0.00000000,-0.05000000,12.47386157,13.85982954,-0.00000084,0.96659829,0.47264749,-0.82131699,13.60880266,12.74784237,-0.00000084,0.95644949,0.83448026,-1.92443985,-0.77211964,18.62999516,-0.00000084,0.97968433,0.23445772,-0.24304357,2.07840317,18.52914860,-0.00000084,0.99588559,0.10299308,-0.02204120,-16.46329662,8.75467068,-0.00000084,0.97184610,0.35532964,-0.51607745,-18.63402512,0.67967472,-0.00000084,0.96881073,0.41879066,-0.67706551,-17.16397003,-7.28621434,-0.00000084,0.96749137,0.45006495,-0.76004115,-18.33776594,-3.37310252,-0.00000084,0.99426926,0.11156605,-0.03279613,-5.58834842,-17.78904039,-0.00000084,0.97511494,0.29832254,-0.38111301,-1.32597598,-18.59863555,-0.00000084,0.98338500,0.19347037,-0.16337975,8.01673978,-16.83456071,-0.00000084,0.98127691,0.21578107,-0.20577079,16.08341877,-9.43414495,-0.00000084,0.97521411,0.29675391,-0.37754456,16.04805619,-9.49304146,-0.00000084,0.98986587,0.13903992,-0.07148124,18.29966270,3.57653568,-0.00000084,0.98215483,0.20617203,-0.18721568
699,34.95000000,4.99285714,2.48710000,0.00000000,-0.05000000,18.64779422,1.25766697,-0.00000096,0.99860832,0.08937358,-0.00645008,4.67498048,18.09723063,-0.00000096,0.97355109,0.27493568,-0.32879060,10.81062267,15.24637361,-0.00000096,0.99888925,0.08830158,-0.00530716,-1.05386296,18.66068038,-0.00000096,0.99300866,0.11394498,-0.03589955,-15.47063998,10.48882922,-0.00000096,0.97874244,0.21609078,-0.20637605,-14.87141517,11.32126609,-0.00000096,0.99391502,0.10951854,-0.03016563,-18.48039525,-2.80617810,-0.00000096,0.95359314,0.72453000,-1.56851173,-18.64347034,-1.32027213,-0.00000096,0.99852190,0.08970619,-0.00680731,-12.11029420,-14.23884131,-0.00000096,0.95116940,0.81905862,-1.87359691,-7.55592330,-17.09721562,-0.00000096,0.94947092,0.89316258,-2.12046920,7.98809625,-16.89935139,-0.00000096,0.95468533,0.68582900,-1.44708072,11.44471381,-14.77692302,-0.00000096,0.98877354,0.13734070,-0.06891886,15.21041682,-10.86506493,-0.00000096,0.94966975,0.88412692,-2.09002771,16.89465203,7.99738882,-0.00000096,0.96063233,0.51062315,-0.92676905
700,35.00000000,5.00000000,2.48710000,0.00000000,-0.05000000,16.61647741,8.67076839,-0.00000107,0.94558101,0.82741337,-1.90110562,1.82041838,18.65346606,-0.00000107,0.96331698,0.37455552,-0.56373781,-5.42861985,17.93843670,-0.00000107,0.96949118,0.28754314,-0.35675985,2.01853937,18.63176869,-0.00000107,0.99935627,0.08629939,-0.00320751,-17.72502855,6.09050460,-0.00000107,0.95947267,0.44286518,-0.74074078,-18.73826204,0.35854498,-0.00000107,0.97425978,0.23533869,-0.24483941,-18.71014119,-1.07865562,-0.00000107,0.98776152,0.13577574,-0.06657753,-10.71842891,-15.37501728,-0.00000107,0.95575740,0.52183980,-0.95846597,-8.62822716,-16.63708449,-0.00000107,0.98329270,0.16243998,-0.10877847,6.46957632,-17.59007865,-0.00000107,0.96289591,0.38144943,-0.58107069,6.62389000,-17.53169630,-0.00000107,0.98522106,0.15029658,-0.08896886,16.34055939,-9.17973854,-0.00000107,0.95158445,0.62911062,-1.27310086,15.80984346,-10.06352494,-0.00000107,0.99311889,0.10989140,-0.03064182,15.73350708,10.18439400,-0.00000107,0.96375845,0.36747192,-0.54606019
701,35.05000000,5.00714286,2.48710000,0.00000000,0.05000000,16.89908825,8.23289119,-0.00000118,0.94044788,0.87789653,-2.06909103,12.54342820,13.99988248,-0.00000118,0.99264259,0.10734285,-0.02741243,0.83906972,18.77855179,-0.00000118,0.98494130,0.14306129,-0.07762761,-4.03791430,18.35838522,-0.00000118,0.99108138,0.11371354,-0.03559544,-9.34272740,16.31092580,-0.00000118,0.99561400,0.09626346,-0.01409620,-15.99823575,9.86863958,-0.00000118,0.99409524,0.10176244,-0.02055457,-18.38554046,-3.91285646,-0.00000118,0.98391670,0.14871532,-0.08645990,-14.70910753,-11.70388518,-0.00000118,0.98344549,0.15139668,-0.09072418,-14.08403456,-12.44879578,-0.00000118,0.99625131,0.09405291,-0.01158752,-1.52244660,-18.73551721,-0.00000118,0.98616786,0.13659805,-0.06780555,8.60781314,-16.71118202,-0.00000118,0.94379854,0.75805113,-1.67536543,17.30835571,-7.33244985,-0.00000118,0.97269881,0.22931748,-0.23263160,15.38065431,-10.80593215,-0.00000118,0.99594083,0.09512284,-0.01279534,18.59507672,-2.75383388,-0.00000118,0.93880625,0.94398140,-2.29335673
702,35.10000000,5.01428571,2.48710000,0.00000000,0.05000000,17.26107409,7.59680845,-0.00000129,0.99444849,0.10047721,-0.01901789,1.97647473,18.75470381,-0.00000129,0.97317641,0.22531955,-0.22461303,2.56047229,18.68416997,-0.00000129,0.99060860,0.11576926,-0.03831312,-14.67552962,11.84362750,-0.00000129,0.96789212,0.27786973,-0.33524903,-18.58453114,3.20187192,-0.00000129,0.95628066,0.44648115,-0.75041957,-18.54005076,3.45221705,-0.00000129,0.98482076,0.14380821,-0.07878177,-18.58002626,-3.23039859,-0.00000129,0.98790271,0.12805845,-0.05529968,-17.26824267,-7.58050047,-0.00000129,0.99447774,0.10036951,-0.01888986,-8.48019714,-16.84386518,-0.00000129,0.94202606,0.82131193,-1.88100776,1.24141218,-18.81780370,-0.00000129,0.98394607,0.14865289,-0.08636120,14.13422881,-12.48469352,-0.00000129,0.97047827,0.25065748,-0.27658352,9.57602308,-16.24677258,-0.00000129,0.99771494,0.08919089,-0.00625438,18.85745648,-0.21087290,-0.00000129,0.97861708,0.18228104,-0.14307136,18.73121042,2.18986861,-0.00000129,0.98970815,0.11971022,-0.04362464
703,35.15000000,5.02142857,2.48710000,0.00000000,0.05000000,7.38001047,17.42626066,-0.00000140,0.95391683,0.55602423,-1.05653312,5.69317858,18.04899526,-0.00000140,0.98503473,0.14797176,-0.08528592,-7.60675613,17.32839326,-0.00000140,0.95141822,0.62237203,-1.25276191,-10.68257001,15.62089896,-0.00000140,0.94654836,0.77761171,-1.73840700,-10.54267844,15.71774463,-0.00000140,0.99850322,0.08698858,-0.00392506,-18.57664414,-3.61169399,-0.00000140,0.95148865,0.62038871,-1.24678957,-17.56075684,-7.05675122,-0.00000140,0.98456572,0.15079887,-0.08976931,-6.72695013,-17.68916474,-0.00000140,0.96915484,0.28563980,-0.35250131,-9.56108804,-16.33131215,-0.00000140,0.94368494,0.88806949,-2.10329910,8.39804559,-16.95907986,-0.00000140,0.95268799,0.58764539,-1.14912198,10.75488887,-15.57119893,-0.00000140,0.94661495,0.77522664,-1.73069358,18.49296849,-4.02165151,-0.00000140,0.97322824,0.24047523,-0.25537551,16.31348661,-9.59508925,-0.00000140,0.99851752,0.08694058,-0.00387491,16.04969682,10.02700945,-0.00000140,0.94962906,0.67511969,-1.41385910
704,35.20000000,5.02857143,2.48710000,0.00000000,-0.05000000,15.33469900,11.21518976,-0.00000150,0.99447026,0.10701530,-0.02700173,3.73620203,18.62691487,-0.00000150,0.98637496,0.15326427,-0.09372239,-10.51432260,15.82251429,-0.00000150,0.97439130,0.26574913,-0.30877325,-7.10178849,17.62098276,-0.00000150,0.99510029,0.10410769,-0.02340034,-18.99283448,0.39638920,-0.00000150,0.96252091,0.46931732,-0.81221175,-17.84106257,-6.52688833,-0.00000150,0.97494807,0.25890647,-0.29406898,-17.46575158,-7.47474436,-0.00000150,0.98842530,0.13980606,-0.07264336,-7.68422655,-17.37418782,-0.00000150,0.97886381,0.21581993,-0.20584670,4.25145595,-18.51523562,-0.00000150,0.96511270,0.41364511,-0.66363283,10.62365490,-15.74929711,-0.00000150,0.97403926,0.27017592,-0.31838018,12.30574814,-14.47199162,-0.00000150,0.95271816,0.76507980,-1.69796061,15.79145006,-10.55921168,-0.00000150,0.95065838,0.84978177,-1.97516843,18.94178925,-1.46092358,-0.00000150,0.98934351,0.13419639,-0.06423297,15.10636913,11.51999565,-0.00000150,0.98080222,0.19740496,-0.17067671
705,35.25000000,5.03571429,2.48710000,0.00000000,0.05000000,6.65160359,17.87725595,-0.00000160,0.96069841,0.64561316,-1.32321335,6.29738941,18.00490445,-0.00000160,0.95539340,0.87377073,-2.05525097,-6.54102489,17.91889859,-0.00000160,0.98702238,0.15705038,-0.09987013,-15.86214239,10.59519080,-0.00000160,0.98180757,0.20555210,-0.18603374,-14.08815528,12.85907435,-0.00000160,0.95391669,0.95165464,-2.31970284,-18.98474548,1.85959183,-0.00000160,0.99257226,0.11858554,-0.04209541,-13.90045424,-13.06304409,-0.00000160,0.98190669,0.20449352,-0.18401983,-5.63891281,-18.22207809,-0.00000160,0.96182095,0.60605892,-1.20382811,5.54260586,-18.25178022,-0.00000160,0.96719246,0.44954967,-0.75865600,-3.08360878,-18.82493100,-0.00000160,0.99921220,0.08534326,-0.00222116,17.76215670,-6.95408341,-0.00000160,0.97176351,0.35032234,-0.50383304,19.01319345,1.53226992,-0.00000160,0.96836323,0.42155684,-0.68431295,16.44638924,9.66273089,-0.00000160,0.97060590,0.37300862,-0.55986588,13.35583551,13.61931744,-0.00000160,0.98058376,0.21911670,-0.21231295
706,35.30000000,5.04285714,2.48710000,0.00000000,-0.05000000,12.88178894,14.17989496,-0.00000169,0.95927357,0.88858173,-2.10502465,5.69021006,18.29340502,-0.00000169,0.99497516,0.11044073,-0.03134570,-13.94764256,13.13309734,-0.00000169,0.96976949,0.46673496,-0.80516740,-16.27927559,10.09988063,-0.00000169,0.98513337,0.19070655,-0.15830181,-19.07164963,-1.81277918,-0.00000169,0.96771916,0.52814721,-0.97639618,-16.45111809,-9.81733280,-0.00000169,0.97873290,0.27508505,-0.32911864,-9.35178477,-16.72007527,-0.00000169,0.97352914,0.37305331,-0.55997766,-1.13820513,-19.12383000,-0.00000169,0.97267948,0.39231289,-0.60863596,-3.16035565,-18.89544595,-0.00000169,0.99201046,0.12992072,-0.05797960,14.14596066,-12.91932845,-0.00000169,0.97447147,0.35286697,-0.51004658,15.99542095,-10.54316352,-0.00000169,0.96316669,0.69753729,-1.48359254,18.95959604,2.74749823,-0.00000169,0.96987248,0.46385822,-0.79733688,18.87327685,-3.29052483,-0.00000169,0.99699248,0.09898345,-0.01725255,10.36597093,16.11088899,-0.00000169,0.96794524,0.52097080,-0.95600157
707,35.35000000,5.05000000,2.48710000,0.00000000,0.05000000,12.26783622,14.82781927,-0.00000178,0.99501097,0.10768877,-0.02784724,-5.44081113,18.45985299,-0.00000178,0.98227300,0.22023111,-0.21451000,0.21784223,19.24396234,-0.00000178,0.95733538,0.99539131,-2.47103969,-17.99359443,6.82637737,-0.00000178,0.98151831,0.23001925,-0.23404637,-15.42074308,11.51361872,-0.00000178,0.99862587,0.08844043,-0.00545447,-16.82896150,-9.33600275,-0.00000178,0.96472163,0.62658442,-1.26546760,-10.62595270,-16.04549850,-0.00000178,0.98145121,0.23091161,-0.23584844,-0.74362472,-19.23063310,-0.00000178,0.97773042,0.28667724,-0.35482090,-3.49222436,-18.92534955,-0.00000178,0.99373707,0.11549944,-0.03795431,10.16500019,-16.34162102,-0.00000178,0.96217407,0.73385697,-1.59809013,10.91254518,-15.85181359,-0.00000178,0.99610718,0.10141839,-0.02014161,18.96472651,3.27308676,-0.00000178,0.96735451,0.53309166,-0.99050461,14.86613740,12.22168109,-0.00000178,0.97409767,0.35518143,-0.51571400,12.89322491,14.28748098,-0.00000178,0.98572119,0.18083597,-0.14049781
708,35.40000000,5.05714286,2.48710000,0.00000000,-0.05000000,3.92642986,18.93415963,-0.00000186,0.96024147,0.70224163,-1.49831837,-8.81303618,17.21141306,-0.00000187,0.97719034,0.27355274,-0.32575731,-2.43310056,19.18230698,-0.00000187,0.99871234,0.08976098,-0.00686627,-12.74658488,14.53990041,-0.00000187,0.99545338,0.10567950,-0.02533726,-19.29783066,1.21903664,-0.00000187,0.98724380,0.16079739,-0.10604425,-13.92447358,-13.41700012,-0.00000186,0.97266847,0.34969117,-0.50229470,-9.75252486,-16.69746711,-0.00000186,0.96235000,0.62239695,-1.25283700,-7.26761913,-17.91935265,-0.00000186,0.95800076,0.79923755,-1.80867692,-4.76390431,-18.74000369,-0.00000187,0.99706486,0.09746068,-0.01547615,14.79722485,-12.44758544,-0.00000187,0.97929547,0.24434792,-0.26339188,13.09681826,-14.22526055,-0.00000187,0.99489572,0.10869390,-0.02911697,18.32294998,6.17880080,-0.00000186,0.97144669,0.37395066,-0.56222306,18.83775001,4.36592267,-0.00000186,0.95738015,0.82856777,-1.90491323,8.99514025,17.11687373,-0.00000187,0.97962842,0.24004281,-0.25448427
709,35.45000000,5.06428571,2.48710000,0.00000000,0.05000000,6.06730229,18.46015726,-0.00000195,0.98818935,0.13902030,-0.07145152,-9.61732238,16.88586676,-0.00000194,0.95874586,0.56989276,-1.09692554,-17.06062722,9.30313375,-0.00000195,0.96868067,0.34814336,-0.49852705,-12.42251454,14.94385362,-0.00000194,0.94868386,0.95686197,-2.33761749,-18.93277869,4.37436146,-0.00000195,0.99181889,0.11798937,-0.04128911,-14.80976209,-12.58070292,-0.00000195,0.97703074,0.23321205,-0.24050991,-12.23091902,-15.09957432,-0.00000195,0.98575515,0.15536413,-0.09712065,3.53024677,-19.10901431,-0.00000195,0.96558064,0.40523479,-0.64181546,10.64909535,-16.25440727,-0.00000195,0.97222407,0.29327859,-0.36966819,12.62480920,-14.77187239,-0.00000195,0.98452502,0.16439918,-0.11206143,12.28296453,-15.05876837,-0.00000194,0.94860689,0.96073713,-2.35096754,17.12854001,-9.17551069,-0.00000195,0.99861475,0.08725460,-0.00420349,18.48491538,5.99133124,-0.00000195,0.98935374,0.13186491,-0.06080590,15.32670680,11.94686385,-0.00000194,0.95043568,0.87305394,-2.05284844
710,35.50000000,5.07142857,2.48710000,0.00000000,0.05000000,11.69957078,15.63852552,-0.00000202,0.99864101,0.08658398,-0.00350314,-6.39852440,18.45404268,-0.00000202,0.94813757,0.74319474,-1.62782156,-4.81507616,18.92771271,-0.00000202,0.99881510,0.08599746,-0.00289489,-19.51726957,-0.74433570,-0.00000202,0.96343947,0.37215574,-0.55773386,-18.01430575,-7.54684941,-0.00000202,0.97131604,0.26446884,-0.30600848,-18.90159670,-4.92201515,-0.00000202,0.94426549,0.89087469,-2.11275255,-5.41112712,-18.76715881,-0.00000202,0.95454036,0.55384310,-1.05021178,1.18354167,-19.49586592,-0.00000202,0.95145879,0.63750053,-1.29852474,12.42287938,-15.07166223,-0.00000202,0.95823549,0.46883922,-0.81090647,15.75421344,-11.54422437,-0.00000202,0.97723944,0.20580083,-0.18650774,12.33425998,-15.14479742,-0.00000202,0.94194607,0.99429669,-2.46722828,17.87018439,-7.88035643,-0.00000202,0.99856855,0.08682937,-0.00375882,13.23959400,14.35904935,-0.00000202,0.97233922,0.25316294,-0.28186606,4.02421906,19.11231144,-0.00000202,0.96656926,0.32455411,-0.44197680
711,35.55000000,5.07857143,2.48710000,0.00000000,-0.05000000,10.52780444,16.57222170,-0.00000209,0.99936644,0.08615232,-0.00305510,-12.51362109,15.12952214,-0.00000209,0.95170993,0.55999812,-1.06807218,-8.34051871,17.77453010,-0.00000209,0.93972251,0.94347397,-2.29161665,-18.64743608,6.14568397,-0.00000209,0.94418556,0.77486241,-1.72951631,-17.66667466,-8.56632874,-0.00000209,0.95116448,0.57316839,-1.10651550,-12.17467138,-15.40332251,-0.00000209,0.97125867,0.25053105,-0.27631760,-15.84469805,-11.59395123,-0.00000209,0.99706596,0.09367949,-0.01116884,0.77910842,-19.61857130,-0.00000209,0.94646358,0.70164595,-1.49645200,10.05136992,-16.86608715,-0.00000209,0.94745909,0.67203551,-1.40432298,11.83033568,-15.66909241,-0.00000209,0.98957191,0.12359910,-0.04899320,19.53571405,1.96052022,-0.00000209,0.96458292,0.32771379,-0.44945467,16.69701422,10.32945948,-0.00000209,0.96397600,0.33591671,-0.46900959,18.58322301,6.33730914,-0.00000209,0.94093563,0.89402316,-2.12337333,16.14101057,11.17882760,-0.00000209,0.93915854,0.96746531,-2.37418338
712,35.60000000,5.08571429,2.48710000,0.00000000,-0.05000000,-8.10890774,17.99712321,-0.00000216,0.95826448,0.41835558,-0.67592728,-10.92299796,16.44212029,-0.00000216,0.97866632,0.18584021,-0.14945864,-10.52382457,16.70053193,-0.00000216,0.99473744,0.10184393,-0.02065255,-19.69418689,-1.33893788,-0.00000216,0.97189548,0.24176530,-0.25803904,-16.55099930,-10.75720469,-0.00000216,0.96853229,0.27613548,-0.33142785,-8.98925103,-17.57398002,-0.00000216,0.96096500,0.37451453,-0.56363512,-5.54906206,-18.94367680,-0.00000216,0.97762403,0.19344603,-0.16333485,-9.18611872,-17.47211659,-0.00000216,0.99932958,0.08624751,-0.00315372,10.46526300,-16.73719518,-0.00000216,0.97973092,0.17840575,-0.13619587,18.96344771,-5.48066722,-0.00000216,0.95469023,0.48515673,-0.85572756,17.32190939,-9.46564446,-0.00000216,0.94027167,0.89937278,-2.14144466,19.72550901,-0.74996840,-0.00000216,0.99244203,0.11076844,-0.03176691,19.45401532,3.34679642,-0.00000216,0.99990314,0.08448966,-0.00134963,6.14968353,18.75730906,-0.00000216,0.97888468,0.18428832,-0.14666517
713,35.65000000,5.09285714,2.48710000,0.00000000,-0.05000000,3.87593181,19.46619963,-0.00000222,0.94316775,0.90008694,-2.14385954,-1.04048127,19.82198552,-0.00000222,0.99916829,0.08689292,-0.00382514,-19.08535742,5.45202703,-0.00000222,0.97223623,0.25289572,-0.28130145,-19.61598160,3.02841452,-0.00000222,0.94649422,0.77307657,-1.72374646,-14.78756017,-13.23993265,-0.00000222,0.96084830,0.40942263,-0.65265762,-15.85814464,-11.93634598,-0.00000222,0.94513289,0.82254445,-1.88506399,0.80611978,-19.83232740,-0.00000222,0.96570064,0.33266351,-0.46123003,-6.92213779,-18.60211584,-0.00000222,0.94158789,0.96815945,-2.37658118,10.65222225,-16.74779599,-0.00000222,0.94720362,0.74858126,-1.64502564,19.57515333,-3.28359568,-0.00000222,0.96214140,0.38725140,-0.59575484,19.66980700,-2.65648505,-0.00000222,0.94677693,0.76321253,-1.69195155,17.17480768,9.95009381,-0.00000222,0.97654522,0.21178171,-0.19799489,18.15026904,8.03484103,-0.00000222,0.99507289,0.10160741,-0.02036834,-0.66291308,19.83749291,-0.00000222,0.95763947,0.47060040,-0.81571710
714,35.70000000,5.10000000,2.48710000,0.00000000,0.05000000,-8.66900778,17.98042739,-0.00000228,0.97559015,0.23948400,-0.25333368,-9.06107492,17.78639666,-0.00000227,0.98958146,0.12828079,-0.05561822,-19.71422649,3.12955145,-0.00000228,0.97237569,0.27761585,-0.33468896,-18.74393353,-6.86338879,-0.00000228,0.96791988,0.34167166,-0.48284867,-18.72896529,-6.90523883,-0.00000227,0.98652008,0.14668283,-0.08325973,-14.93906639,-13.23943320,-0.00000227,0.98874485,0.13304899,-0.06254129,-0.00303809,-19.96114920,-0.00000228,0.97561630,0.23919792,-0.25274514,11.05029821,-16.62314384,-0.00000228,0.96409621,0.40939087,-0.65257521,12.91383092,-15.22124349,-0.00000227,0.98265584,0.17407434,-0.12861085,19.71077387,-3.14943336,-0.00000228,0.95867379,0.53136069,-0.98556025,19.70181466,3.20750045,-0.00000228,0.97813461,0.21330142,-0.20094081,19.48264208,4.34193179,-0.00000228,0.94917223,0.84997894,-1.97582390,7.34085319,18.56223180,-0.00000228,0.97207973,0.28144202,-0.34315415,-1.07097814,19.93234588,-0.00000228,0.97308995,0.26861064,-0.31497488
715,35.75000000,5.10714286,2.48710000,0.00000000,0.05000000,-12.43551492,15.76095676,-0.00000232,0.96846212,0.40540672,-0.64225974,-10.17104479,17.30937667,-0.00000232,0.99133974,0.12506760,-0.05105249,-19.69147081,3.91030919,-0.00000232,0.96039408,0.62901361,-1.27280755,-19.36825129,-5.28470154,-0.00000232,0.97989692,0.22247370,-0.21894829,-15.29265514,-13.00738864,-0.00000232,0.98025347,0.21843799,-0.21097766,-5.04922403,-19.43085085,-0.00000232,0.97282535,0.32146729,-0.43470109,-3.40464145,-19.78511854,-0.00000232,0.95725596,0.74900897,-1.64639339,10.85989639,-16.88516152,-0.00000232,0.96268188,0.55457674,-1.05233703,15.62645271,-12.60445301,-0.00000232,0.98148240,0.20511789,-0.18520701,19.80582474,-3.28422244,-0.00000232,0.97925477,0.22994496,-0.23389649,19.91907946,2.50806208,-0.00000232,0.98431368,0.17762843,-0.13482684,19.03762577,6.37441895,-0.00000232,0.99093887,0.12756640,-0.05459610,6.47678938,19.00280163,-0.00000232,0.97688728,0.25989901,-0.29619074,12.53225402,15.68477006,-0.00000232,0.99861024,0.08777886,-0.00475457
716,35.80000000,5.11428571,2.48710000,0.00000000,-0.05000000,-13.43291919,15.07787842,-0.00000237,0.97555582,0.32636228,-0.44625236,-18.64109343,7.76501007,-0.00000237,0.97559064,0.32570339,-0.44469321,-20.13503080,-1.53795482,-0.00000237,0.97216263,0.39793079,-0.62300953,-19.24596542,-6.11398376,-0.00000237,0.98345262,0.20780475,-0.19033745,-18.64162150,-7.76405159,-0.00000237,0.99247362,0.12612010,-0.05253903,-14.07193864,-14.48348603,-0.00000237,0.99344182,0.11965696,-0.04355198,5.08580353,-19.54272932,-0.00000237,0.96828535,0.50075856,-0.89909635,13.06791361,-15.39523647,-0.00000237,0.96830308,0.50022840,-0.89761460,16.61514606,-11.47715227,-0.00000237,0.98387541,0.20292055,-0.18103744,14.89161785,-13.63934504,-0.00000237,0.99762605,0.09552779,-0.01325562,17.75679429,9.61676314,-0.00000237,0.97605179,0.31710989,-0.42448111,13.69892156,14.83667467,-0.00000237,0.98129025,0.23482646,-0.24379483,3.11784460,19.95152653,-0.00000237,0.97074176,0.43272186,-0.71374869,-4.11434553,19.77006212,-0.00000237,0.96662801,0.55306011,-1.04794460
717,35.85000000,5.12142857,2.48710000,0.00000000,0.05000000,0.54565853,20.30583339,-0.00000240,0.99802690,0.09141341,-0.00866022,-12.48882341,16.02043585,-0.00000240,0.99300968,0.12049488,-0.04469782,-20.07476752,-3.10331245,-0.00000240,0.97385556,0.36350282,-0.53621457,-19.95288010,-3.80894523,-0.00000240,0.98852498,0.15492079,-0.09640080,-12.26232369,-16.19449369,-0.00000240,0.98070871,0.24256910,-0.25970209,-3.66892207,-19.97915243,-0.00000240,0.96645307,0.56983334,-1.09675177,5.71406989,-19.49296625,-0.00000240,0.97940738,0.26171600,-0.30008478,14.96861203,-13.73198916,-0.00000240,0.97349457,0.37144480,-0.55595814,19.43703464,-5.90157047,-0.00000240,0.97374406,0.36593637,-0.54224604,20.30500578,-0.57687895,-0.00000240,0.98243537,0.21943898,-0.21294774,20.30814070,-0.45218826,-0.00000240,0.99325092,0.11889109,-0.04250982,11.69910970,16.60593736,-0.00000240,0.97945777,0.26094530,-0.29843154,5.56011694,19.53742771,-0.00000240,0.98316333,0.21040297,-0.19533166,4.49186794,19.81030596,-0.00000240,0.99274028,0.12231313,-0.04720420
